iter	Logloss
178	0.5017958354
179	0.5017887842
180	0.5017786618
181	0.5017728086
182	0.5017565321
183	0.5017497505
184	0.5017352092
185	0.5017248216
186	0.5017177415
187	0.5017090696
188	0.5016994229
189	0.5016920907
190	0.5016788636
191	0.5016657289
192	0.5016591703
193	0.5016494331
194	0.5016428804
195	0.5016291998
196	0.5016196916
197	0.5016127215
198	0.501606243
199	0.5015936348
200	0.5015905247
201	0.5015791204
202	0.501570814
203	0.5015620413
204	0.5015504141
205	0.5015442859
206	0.5015406682
207	0.5015339342
208	0.5015266228
209	0.501519789
210	0.5015101489
211	0.5014998482
212	0.5014941038
213	0.5014912406
214	0.5014846174
215	0.50147982
216	0.5014698648
217	0.5014611858
218	0.5014514592
219	0.5014442065
220	0.5014388917
221	0.5014327583
222	0.501418753
223	0.5014123774
224	0.5014016916
225	0.5013939879
226	0.501386923
227	0.5013777661
228	0.5013736261
229	0.5013662763
230	0.5013591571
231	0.5013526889
232	0.5013465215
233	0.5013393643
234	0.5013335144
235	0.5013286448
236	0.5013196167
237	0.501314431
238	0.5013060392
239	0.501303173
240	0.5012912153
241	0.5012784377
242	0.5012744914
243	0.5012654578
244	0.5012582378
245	0.5012520375
246	0.5012471265
247	0.5012442065
248	0.5012297923
249	0.5012192367
250	0.5012111066
251	0.5012083327
252	0.5012044759
253	0.5011927034
254	0.5011844327
255	0.5011788043
256	0.5011722549
257	0.5011697381
258	0.5011665342
259	0.5011609769
260	0.5011558856
261	0.5011475275
262	0.5011418186
263	0.5011316376
264	0.5011240335
265	0.501119498
266	0.501113204
267	0.5010994913
268	0.5010926019
269	0.5010903894
270	0.5010852353
271	0.5010701659
272	0.5010635603
273	0.5010587717
274	0.5010538871
275	0.5010512729
276	0.5010483064
277	0.5010393136
278	0.5010327699
279	0.5010230434
280	0.5010197697
281	0.5010163563
282	0.5010042393
283	0.5009996747
284	0.500991356
285	0.5009838761
286	0.5009760361
287	0.5009707953
288	0.5009658497
289	0.5009570352
290	0.5009543264
291	0.5009467083
292	0.5009363477
293	0.5009301245
294	0.5009233009
295	0.5009111825
296	0.5009072797
297	0.5009028472
298	0.5008971327
299	0.5008903819
300	0.5008852974
301	0.5008799539
302	0.5008714643
303	0.5008652728
304	0.5008531041
305	0.5008442735
306	0.500838544
307	0.5008316847
308	0.5008284035
309	0.5008212232
310	0.5008127631
311	0.5008078228
312	0.500804621
313	0.500799209
314	0.5007949359
315	0.500789587
316	0.5007824483
317	0.5007741857
318	0.5007680546
319	0.5007628583
320	0.5007512089
321	0.5007484953
322	0.5007426466
323	0.5007388843
324	0.5007371207
325	0.5007305869
326	0.5007207927
327	0.5007194498
328	0.500716664
329	0.5007124104
330	0.5007039051
331	0.5007018546
332	0.5006960503
333	0.5006903336
334	0.5006815171
335	0.5006735124
336	0.5006641874
337	0.5006612827
338	0.5006537766
339	0.5006470388
340	0.500643898
341	0.5006419318
342	0.5006307257
343	0.5006289883
344	0.5006245473
345	0.5006162255
346	0.5006124703
347	0.5005983138
348	0.5005902467
349	0.500589812
350	0.5005871611
351	0.5005854301
352	0.5005761806
353	0.5005695962
354	0.5005654072
355	0.5005610059
356	0.5005520488
357	0.5005490497
358	0.5005431137
359	0.5005349621
360	0.5005233811
361	0.5005152061
362	0.5005110636
363	0.5005012296
364	0.5004957067
365	0.5004889297
366	0.5004806724
367	0.5004774564
368	0.5004732947
369	0.5004680612
370	0.500461621
371	0.5004546496
372	0.5004495269
373	0.5004458878
374	0.5004406114
375	0.5004322558
376	0.500425722
377	0.5004205029
378	0.5004134407
379	0.5004073591
380	0.5004000246
381	0.5003972855
382	0.5003924924
383	0.5003873689
384	0.5003795727
385	0.5003705532
386	0.5003676747
387	0.5003683028
388	0.500365397
389	0.5003576343
390	0.5003528268
391	0.5003409726
392	0.5003375846
393	0.5003283942
394	0.5003224128
395	0.5003185509
396	0.5003109097
397	0.5003049927
398	0.5003041012
399	0.5003007147
400	0.5002944257
401	0.5002868684
402	0.500281129
403	0.5002768888
404	0.5002717158
405	0.5002666759
406	0.5002625128
407	0.5002511581
408	0.500239126
409	0.5002368498
410	0.5002321707
411	0.5002233172
412	0.500218639
413	0.5002191481
414	0.5002168129
415	0.5002063912
416	0.5002024221
417	0.5001931973
418	0.5001847666
419	0.5001828339
420	0.5001782776
421	0.5001752817
422	0.5001705781
423	0.5001662593
424	0.5001620045
425	0.500154584
426	0.5001497117
427	0.5001430865
428	0.5001377477
429	0.5001325153
430	0.5001285742
431	0.5001265502
432	0.5001191477
433	0.5001098488
434	0.5001057083
435	0.5000954626
436	0.5000955632
437	0.5000915649
438	0.5000868764
439	0.5000828727
440	0.5000739588
441	0.5000655192
442	0.500054166
443	0.5000506504
444	0.5000485252
445	0.5000441697
446	0.5000321391
447	0.5000220783
448	0.5000178269
449	0.5000102088
450	0.5000033728
451	0.4999986351
452	0.4999890797
453	0.49998485
454	0.4999790909
455	0.4999760461
456	0.4999733736
457	0.4999678861
458	0.4999589896
459	0.4999509961
460	0.4999477886
461	0.4999443715
462	0.4999405497
463	0.4999342814
464	0.4999301587
465	0.4999199316
466	0.4999185283
467	0.4999130266
468	0.499910225
469	0.4999056127
470	0.499900471
471	0.4998985424
472	0.4998944074
473	0.4998883797
474	0.4998854735
475	0.4998859754
476	0.4998787962
477	0.4998725996
478	0.49986751
479	0.4998607513
480	0.4998582478
481	0.4998533767
482	0.4998494521
483	0.4998464275
484	0.4998428017
485	0.4998371263
486	0.4998332322
487	0.4998272879
488	0.4998257121
489	0.4998199262
490	0.4998144945
491	0.4998085112
492	0.4998047675
493	0.4997989683
494	0.4997957432
495	0.4997873504
496	0.4997860167
497	0.4997819642
498	0.4997769697
499	0.4997732869
500	0.4997685449
501	0.4997656229
502	0.4997588089
503	0.4997542847
504	0.4997455282
505	0.4997420921
506	0.499738086
507	0.4997344938
508	0.4997293304
509	0.4997270032
510	0.4997217471
511	0.4997165737
512	0.4997113094
513	0.499709754
514	0.4997063256
515	0.4996947215
516	0.4996875112
517	0.4996852649
518	0.4996805853
519	0.4996718379
520	0.4996664503
521	0.4996631833
522	0.4996599287
523	0.4996523418
524	0.4996494402
525	0.4996455011
526	0.499643051
527	0.4996403035
528	0.4996349479
529	0.4996252854
530	0.4996218832
531	0.4996184608
532	0.4996111998
533	0.499607956
534	0.4996028812
535	0.4995941798
536	0.4995897336
537	0.4995858347
538	0.4995799444
539	0.4995778203
540	0.4995755016
541	0.4995730389
542	0.4995694671
543	0.4995642584
544	0.4995601274
545	0.4995558608
546	0.4995498575
547	0.4995487977
548	0.4995437904
549	0.4995392122
550	0.4995310047
551	0.4995301136
552	0.4995209137
553	0.4995123756
554	0.4995099449
555	0.4995073179
556	0.4995021464
557	0.4994988981
558	0.4994962479
559	0.4994841162
560	0.4994796725
561	0.499475003
562	0.4994695447
563	0.4994646683
564	0.4994602227
565	0.4994562923
566	0.4994502022
567	0.4994390727
568	0.4994337501
569	0.4994275445
570	0.4994226924
571	0.4994137366
572	0.499411546
573	0.4994059367
574	0.4993977903
575	0.4993959947
576	0.4993907288
577	0.4993817923
578	0.4993771404
579	0.4993757527
580	0.4993734497
581	0.4993718693
582	0.4993677606
583	0.4993623859
584	0.4993509246
585	0.4993423626
586	0.4993382616
587	0.4993299736
588	0.4993215033
589	0.4993190128
590	0.4993136202
591	0.4993086193
592	0.4993022536
593	0.4992967298
594	0.4992895682
595	0.4992825868
596	0.4992786249
597	0.4992731187
598	0.4992703122
599	0.4992668061
600	0.4992606646
601	0.4992540395
602	0.4992498916
603	0.4992452399
604	0.4992424157
605	0.4992374994
606	0.4992345559
607	0.4992235302
608	0.4992227491
609	0.499219686
610	0.4992171912
611	0.4992145045
612	0.4992026105
613	0.499196981
614	0.4991941053
615	0.4991901302
616	0.4991854162
617	0.4991801057
618	0.49917724
619	0.4991739453
620	0.499164787
621	0.4991618635
622	0.4991568417
623	0.499154154
624	0.499148428
625	0.4991423467
626	0.4991410273
627	0.4991402492
628	0.4991371343
629	0.4991313391
630	0.4991266404
631	0.4991200833
632	0.4991152533
633	0.4991149246
634	0.4991121725
635	0.4991110389
636	0.4991032157
637	0.4990978281
638	0.4990942355
639	0.4990915343
640	0.4990871367
641	0.4990850001
642	0.4990788188
643	0.4990747649
644	0.4990723243
645	0.4990660703
646	0.499064686
647	0.4990612622
648	0.4990517117
649	0.4990491295
650	0.4990397897
651	0.499034177
652	0.4990286715
653	0.4990266671
654	0.4990207957
655	0.499015079
656	0.4990133239
657	0.499008201
658	0.4990016692
659	0.4989935806
660	0.4989921871
661	0.4989880797
662	0.4989863878
663	0.498980766
664	0.4989795967
665	0.4989726608
666	0.4989699228
667	0.4989665911
668	0.4989589561
669	0.4989523397
670	0.4989487446
671	0.4989445948
672	0.4989443017
673	0.4989437166
674	0.4989382375
675	0.4989355283
676	0.4989327097
677	0.4989265945
678	0.498920024
679	0.4989174108
680	0.4989145861
681	0.4989101857
682	0.4989085472
683	0.4989069889
684	0.4989070567
685	0.4988974802
686	0.4988944552
687	0.4988939447
688	0.4988849868
689	0.4988801661
690	0.4988786651
691	0.4988767101
692	0.4988717363
693	0.4988679208
694	0.4988618388
695	0.4988583467
696	0.4988569386
697	0.4988513121
698	0.4988495027
699	0.4988463557
700	0.4988428591
701	0.4988357944
702	0.4988330075
703	0.4988284473
704	0.4988270981
705	0.4988241054
706	0.4988226523
707	0.4988218708
708	0.4988223974
709	0.4988138949
710	0.4988050485
711	0.498799324
712	0.4987965445
713	0.4987954336
714	0.4987869479
715	0.4987844709
716	0.4987823512
717	0.4987801072
718	0.4987779777
719	0.4987777126
720	0.4987727641
721	0.4987680391
722	0.4987679248
723	0.498767672
724	0.4987654448
725	0.498761894
726	0.4987582263
727	0.4987548197
728	0.4987530928
729	0.498751777
730	0.498749163
731	0.4987470281
732	0.4987457025
733	0.4987419704
734	0.4987373917
735	0.4987366067
736	0.4987300681
737	0.4987241306
738	0.4987189118
739	0.4987174222
740	0.4987154115
741	0.4987111004
742	0.4987096656
743	0.4987038717
744	0.4987022126
745	0.4987003293
746	0.4986972133
747	0.4986919171
748	0.4986844992
749	0.4986787093
750	0.4986769028
751	0.4986759018
752	0.4986750857
753	0.4986728555
754	0.4986658647
755	0.4986617954
756	0.4986578578
757	0.4986527592
758	0.4986535455
759	0.4986550356
760	0.4986461299
761	0.4986441621
762	0.4986382249
763	0.4986360053
764	0.4986338367
765	0.4986315614
766	0.4986281645
767	0.4986261723
768	0.498619558
769	0.4986186485
770	0.4986135766
771	0.4986112095
772	0.4986095284
773	0.4986026603
774	0.4985962619
775	0.4985936936
776	0.4985871713
777	0.4985810462
778	0.4985769297
779	0.4985728438
780	0.4985676666
781	0.4985631421
782	0.4985568453
783	0.4985552285
784	0.4985486436
785	0.4985449197
786	0.4985443578
787	0.498543621
788	0.4985360995
789	0.4985255927
790	0.4985260215
791	0.4985228542
792	0.4985172847
793	0.4985080384
794	0.4984963153
795	0.4984899272
796	0.4984868329
797	0.4984870523
798	0.4984815734
799	0.4984828224
800	0.4984777212
801	0.4984734398
802	0.4984714135
803	0.498461081
804	0.4984575623
805	0.498451205
806	0.4984439301
807	0.4984432026
808	0.4984372805
809	0.4984374266
810	0.4984330631
811	0.4984278013
812	0.4984237223
813	0.498420949
814	0.4984195989
815	0.4984173289
816	0.4984156256
817	0.498413684
818	0.4984112768
819	0.4984110048
820	0.4984078761
821	0.4984052797
822	0.498400556
823	0.4983972297
824	0.4983900106
825	0.4983874608
826	0.4983857786
827	0.4983814059
828	0.4983782023
829	0.4983766169
830	0.4983746909
831	0.4983709758
832	0.4983667032
833	0.4983608854
834	0.4983569169
835	0.4983511604
836	0.4983503388
837	0.4983473827
838	0.4983459066
839	0.4983406196
840	0.4983374027
841	0.4983367171
842	0.4983318774
843	0.4983255907
844	0.4983194934
845	0.4983187753
846	0.498310308
847	0.4983056426
848	0.4983014544
849	0.4982967078
850	0.4982904529
851	0.498288394
852	0.4982844104
853	0.4982811912
854	0.498277358
855	0.4982731667
856	0.4982686257
857	0.4982666833
858	0.49826573
859	0.4982666531
860	0.498261955
861	0.4982593568
862	0.4982583987
863	0.4982510836
864	0.4982505722
865	0.4982449238
866	0.4982412716
867	0.4982364163
868	0.4982323818
869	0.4982301612
870	0.4982279494
871	0.4982219484
872	0.4982194766
873	0.4982160903
874	0.4982129096
875	0.4982094463
876	0.4982072073
877	0.4981993027
878	0.4981962588
879	0.4981926218
880	0.4981896406
881	0.4981853411
882	0.498180281
883	0.4981783703
884	0.4981735127
885	0.4981695138
886	0.4981632726
887	0.4981621308
888	0.4981592136
889	0.4981569101
890	0.4981525369
891	0.4981472115
892	0.498140911
893	0.4981430174
894	0.4981407871
895	0.4981359627
896	0.4981337509
897	0.4981313911
898	0.4981280056
899	0.4981247105
900	0.4981234118
901	0.4981227527
902	0.4981163316
903	0.4981114749
904	0.4981076456
905	0.4981030009
906	0.498098448
907	0.4980940697
908	0.4980909776
909	0.4980873385
910	0.4980836624
911	0.4980785445
912	0.4980773474
913	0.4980685497
914	0.4980645176
915	0.4980605147
916	0.4980561522
917	0.4980511781
918	0.4980422733
919	0.4980383898
920	0.4980323662
921	0.4980229211
922	0.4980187534
923	0.4980155483
924	0.4980102917
925	0.4980073762
926	0.4980025143
927	0.4980008054
928	0.4979963831
929	0.49799624
930	0.4979933242
931	0.4979872811
932	0.4979839367
933	0.497978059
934	0.4979724047
935	0.4979679584
936	0.4979651046
937	0.4979647091
938	0.4979635663
939	0.4979606044
940	0.4979582239
941	0.4979564916
942	0.4979546892
943	0.497952706
944	0.497949352
945	0.4979480516
946	0.4979462241
947	0.4979447532
948	0.4979439024
949	0.4979418506
950	0.4979365149
951	0.4979342109
952	0.4979267658
953	0.4979244978
954	0.497918425
955	0.4979152346
956	0.4979153395
957	0.4979106693
958	0.4979022916
959	0.4978999889
960	0.4978965527
961	0.4978924436
962	0.4978901197
963	0.497888341
964	0.4978848159
965	0.4978840702
966	0.4978803994
967	0.4978799242
968	0.4978733024
969	0.4978717999
970	0.497870238
971	0.4978696065
972	0.4978610073
973	0.4978607996
974	0.4978544575
975	0.4978519212
976	0.4978473483
977	0.4978457427
978	0.4978431656
979	0.4978413242
980	0.4978404609
981	0.4978375186
982	0.4978346809
983	0.4978308332
984	0.4978246503
985	0.4978217806
986	0.497816328
987	0.4978141836
988	0.4978133567
989	0.4978089651
990	0.4978024248
991	0.4978011457
992	0.4977964487
993	0.4977920289
994	0.4977897089
995	0.4977829913
996	0.4977786828
997	0.4977758658
998	0.4977708342
999	0.4977695894
